bgc_id,organism,biosynth_class,n_genes,novelty_hashed,novelty_learned,novelty_esm
BGC0003051,Streptomyces sp. MST-110588,NRPS,32,0.8755218216318785,0.08462998102466793,0.20075901328273243
BGC0002074,Streptomyces huasconensis,RiPP,4,0.01461100569259962,0.08444022770398482,0.6673624288425047
BGC0002078,uncultured bacterium,NRPS,40,0.45616698292220115,0.08425047438330172,0.13529411764705881
BGC0003041,Bipolaris sorokiniana ND90Pr,terpene,5,0.12144212523719165,0.08330170777988614,0.645920303605313
BGC0002072,Streptomyces sp. Mg1,PKS,27,0.9730550284629981,0.08292220113851992,0.03681214421252372
BGC0000508,Staphylococcus epidermidis,RiPP,8,0.027893738140417457,0.0825426944971537,0.3986717267552182
BGC0000599,Bacillus thuringiensis,RiPP,7,0.16850094876660343,0.0808349146110057,0.6846299810246679
BGC0002522,Pseudomonas sp.,NRPS,8,0.4077798861480076,0.08064516129032258,0.17229601518026566
BGC0000577,Sphingobium japonicum UT26S,RiPP,7,0.19165085388994307,0.08045540796963947,0.9055028462998103
BGC0001887,Bacillus thuringiensis serovar huazhongensis BGSC 4BD1,RiPP,3,0.09184060721062619,0.08007590132827325,0.8666034155597723
BGC0000571,Paraburkholderia rhizoxinica HKI 454,RiPP,4,0.06091081593927894,0.07988614800759014,0.9478178368121442
BGC0002006,Streptomyces albus,RiPP,4,0.019165085388994307,0.07988614800759014,0.9738140417457306
BGC0000366,Streptomyces sp. NRRL F-4415,NRPS,18,0.8113851992409867,0.07969639468690702,0.3106261859582543
BGC0000471,Oscillatoria nigro-viridis PCC 7112,RiPP,8,0.6191650853889943,0.0795066413662239,0.07438330170777989
BGC0002524,Bacillus sp. Xin1,NRPS,7,0.0013282732447817836,0.07912713472485769,0.9163187855787476
BGC0001346,Pseudomonas fluorescens,NRPS,8,0.6075901328273245,0.07893738140417458,0.07457305502846301
BGC0002871, Burkholderia plantarii ATCC 43733,NRPS,8,0.34933586337760913,0.07874762808349146,0.7149905123339659
BGC0000306,Streptomyces filamentosus NRRL 11379,NRPS,9,0.6387096774193548,0.07836812144212524,0.45654648956356736
BGC0000614,Streptomyces laurentii,RiPP,21,0.18500948766603414,0.07722960151802656,0.3870967741935484
BGC0001093,Sorangium cellulosum,hybrid,21,0.9833017077798862,0.07703984819734346,0.5555977229601519
BGC0002775,Pseudomonas fakonensis strain COW40,NRPS,8,0.3537001897533207,0.07703984819734344,0.3180265654648956
BGC0002291,Streptomyces sp. M56,PKS,24,0.8278937381404174,0.07666034155597723,0.04041745730550285
BGC0000415,Streptomyces griseovariabilis subsp. bandungensis,NRPS,17,0.730550284629981,0.07647058823529412,0.07248576850094876
BGC0000113,Streptomyces caelestis,PKS,7,0.7087286527514232,0.076280834914611,0.3476280834914611
BGC0001451,Candidatus Burkholderia crenata,NRPS,8,0.7436432637571158,0.07609108159392788,0.7795066413662239
BGC0001756,Arabidopsis thaliana,terpene,7,0.8294117647058823,0.07571157495256167,0.922011385199241
BGC0000028,Streptomyces lohii,PKS,18,0.6861480075901328,0.07552182163187855,0.09867172675521822
BGC0002071,Pseudomonas sp. QS1027,NRPS,2,0.3804554079696395,0.07552182163187855,0.4267552182163188
BGC0002550,Streptomyces olivaceus,PKS,40,0.8939278937381404,0.07533206831119545,0.09108159392789374
BGC0000093,Streptomyces nanchangensis,PKS,92,0.9726755218216319,0.07476280834914611,0.13851992409867173
BGC0000580,Xanthomonas gardneri ATCC 19865,RiPP,4,0.10550284629981024,0.07438330170777989,0.9795066413662239
BGC0000564,Clostridium botulinum A str. ATCC 3502,RiPP,9,0.9516129032258065,0.07324478178368121,0.8675521821631879
BGC0000450,Streptomyces triostinicus,NRPS,18,0.7233396584440228,0.0730550284629981,0.06603415559772297
BGC0000135,Streptomyces sp. SN-593,PKS,33,0.8377609108159393,0.07267552182163188,0.05559772296015181
BGC0002245,Bipolaris maydis C5,terpene,4,0.13795066413662238,0.07210626185958255,0.5641366223908919
BGC0000974,Chondromyces crocatus,hybrid,21,0.8941176470588235,0.07191650853889943,0.41518026565464894
BGC0000399,Pseudomonas protegens Pf-5,NRPS,17,0.38519924098671726,0.0715370018975332,0.12599620493358635
BGC0001608,[Polyangium] brachysporum,NRPS,8,0.4648956356736243,0.0713472485768501,0.4466793168880455
BGC0001860,Thermobispora bispora DSM 43833,RiPP,12,0.8426944971537003,0.07115749525616698,0.6098671726755218
BGC0001969,Talaromyces wortmannii,terpene,3,0.7172675521821632,0.07020872865275143,0.825426944971537
BGC0000323,Pseudomonas cichorii,NRPS,6,0.4362428842504744,0.06963946869070209,0.19203036053130929
BGC0001176,Streptomonospora alba,RiPP,5,0.057115749525616696,0.06812144212523719,0.793168880455408
BGC0001700,Streptomyces sp. IMB7-145,PKS,31,0.8677419354838709,0.06793168880455408,0.1284629981024668
BGC0002637,Streptomyces sp. WAC 06783,NRPS,29,0.7907020872865276,0.06755218216318785,0.29829222011385204
BGC0002579,Carnobacterium maltaromaticum,RiPP,9,0.9214421252371916,0.06736242884250475,0.8468690702087287
BGC0000671,Oryza sativa Japonica Group,terpene,7,0.30721062618595824,0.06736242884250473,0.9176470588235295
BGC0002580,Lactococcus cremoris,RiPP,4,0.07229601518026565,0.06698292220113852,0.9688804554079696
BGC0001867,Prochlorococcus marinus str. MIT 9313,RiPP,17,0.16736242884250474,0.06584440227703985,0.92865275142315
BGC0003043,Pseudomonas ogarae ,RiPP,2,0.06091081593927894,0.06546489563567362,0.9669829222011386
BGC0003095,Streptococcus  agalactiae  ATCC 13813,RiPP,28,0.8085388994307401,0.06527514231499051,0.37760910815939275
BGC0000473,Microcystis aeruginosa NIES-298,RiPP,9,0.23415559772296016,0.06489563567362429,0.12296015180265654
BGC0000603,Streptomyces hygroscopicus,RiPP,21,0.45787476280834916,0.06394686907020873,0.5844402277039848
BGC0000604,Nonomuraea sp. WU8817,RiPP,18,0.22884250474383303,0.06318785578747628,0.4113851992409867
BGC0001770,Streptomyces sp. SD85,PKS,25,0.706831119544592,0.06318785578747628,0.07191650853889943
BGC0002323,Staphylococcus capitis,RiPP,8,0.3633776091081594,0.06261859582542695,0.4922201138519924
BGC0002816,Nocardia terpenica AUSMDU00012715,PKS,18,0.8927893738140418,0.062428842504743835,0.2320683111954459
BGC0001889,Thermobifida fusca YX,RiPP,5,0.05066413662239089,0.06242884250474383,0.7267552182163188
BGC0001135,Xenorhabdus budapestensis,NRPS,1,0.35426944971537,0.0618595825426945,0.813472485768501
BGC0001528,Phoma betae,terpene,4,0.7316888045540797,0.0618595825426945,0.5590132827324479
BGC0000968,Penicillium expansum,hybrid,7,0.49848197343453515,0.0618595825426945,0.15844402277039848
BGC0002397,Arabidopsis thaliana,terpene,2,0.379696394686907,0.06129032258064516,0.9292220113851992
BGC0001642,Fusarium fujikuroi IMI 58289,terpene,1,0.009487666034155597,0.061100569259962045,0.9535104364326376
BGC0000476,uncultured Prochloron sp.,RiPP,1,0.0036053130929791267,0.06034155597722961,0.993168880455408
BGC0001902,Myxococcus virescens,hybrid,18,0.7853889943074004,0.05996204933586338,0.4795066413662239
BGC0000100,Streptomyces cinnamonensis,PKS,34,0.8666034155597723,0.05996204933586338,0.01650853889943074
BGC0002400,Brassica oleracea var. oleracea,terpene,3,0.21480075901328272,0.05920303605313093,0.9800759013282733
BGC0000052,Streptomyces aizunensis,PKS,28,0.9132827324478179,0.059013282732447825,0.01726755218216319
BGC0001170,Clostridium sporogenes ATCC 15579,RiPP,9,0.8749525616698293,0.058823529411764705,0.8445920303605312
BGC0001968,uncultured bacterium,NRPS,21,0.6977229601518027,0.058444022770398486,0.3447817836812144
BGC0000435,Pseudomonas syringae pv. tomato str. DC3000,NRPS,6,0.40170777988614803,0.05844402277039848,0.16451612903225807
BGC0001645,Streptomyces sp. NRRL S-118,RiPP,5,0.11138519924098672,0.058254269449715367,0.45294117647058824
BGC0000374,Streptomyces griseoflavus,NRPS,23,0.42390891840607214,0.05806451612903226,0.3333965844402277
BGC0000408,Paenibacillus polymyxa,NRPS,5,0.23434535104364326,0.058064516129032254,0.009487666034155597
BGC0000560,Bacillus subtilis,RiPP,6,0.33529411764705885,0.05787476280834915,0.5988614800759013
BGC0000326,Streptomyces lavendulae,NRPS,16,0.7605313092979127,0.05787476280834915,0.3592030360531309
BGC0001496,Actinokineospora spheciospongiae,RiPP,11,0.18197343453510434,0.05673624288425047,0.6654648956356737
BGC0000024,Streptomyces thioluteus,PKS,9,0.7379506641366225,0.055407969639468695,0.03529411764705882
BGC0001670,Streptomyces cinnamonensis,PKS,20,0.8037950664136623,0.055407969639468695,0.0222011385199241
BGC0000954,Chondromyces crocatus,hybrid,13,0.9277039848197344,0.055407969639468695,0.4129032258064516
BGC0002956,Colletotrichum orbiculare 104-T (MAFF 240422),terpene,6,0.4468690702087287,0.05502846299810246,0.6123339658444023
BGC0001351,Streptomyces gandocaensis,NRPS,24,0.84573055028463,0.0538899430740038,0.2174573055028463
BGC0001875,Nocardia arthritidis AUSMDU00012717 Unclassified.,PKS,21,0.8692599620493359,0.05388994307400379,0.45578747628083494
BGC0002779,Pseudomonas sp. PH1b,NRPS,8,0.572865275142315,0.05370018975332068,0.13434535104364326
BGC0001199,Streptomyces sp. NBRC 109706,PKS,25,0.7757115749525616,0.05370018975332068,0.5379506641366224
BGC0001169,Streptomyces sp. SCSIO 03032,PKS,12,0.7163187855787476,0.05313092979127135,0.5375711574952562
BGC0000499,Butyrivibrio fibrisolvens,RiPP,6,0.07817836812144213,0.05199240986717268,0.9449715370018976
BGC0001145,Streptomyces mobaraensis NBRC 13819 = DSM 40847,RiPP,10,0.4235294117647059,0.05142314990512334,0.8461100569259962
BGC0001214,Streptomyces drozdowiczii,NRPS,24,0.5377609108159394,0.05123339658444023,0.47229601518026565
BGC0001229,Streptomyces bingchenggensis BCW-1,RiPP,4,0.1349146110056926,0.05028462998102467,0.8793168880455408
BGC0000552,Streptococcus mutans,RiPP,7,0.09639468690702088,0.049525616698292224,0.5349146110056926
BGC0000543,Staphylococcus epidermidis,RiPP,6,0.0222011385199241,0.04876660341555977,0.5574952561669829
BGC0001389,Pseudomonas cichorii,NRPS,13,0.7806451612903226,0.04857685009487667,0.27817836812144214
BGC0000151,Streptomyces ambofaciens ATCC 23877,PKS,25,0.964326375711575,0.04857685009487666,0.03851992409867173
BGC0000531,Streptococcus mutans,RiPP,8,0.02125237191650854,0.04838709677419355,0.43700189753320684
BGC0000570,Asticcacaulis excentricus CB 48,RiPP,4,0.11669829222011385,0.04743833017077799,0.9781783681214421
BGC0000419,Amycolatopsis japonica,NRPS,39,0.918785578747628,0.04648956356736243,0.005123339658444023
BGC0002431,Actinomadura sp.,PKS,38,0.9611005692599621,0.04648956356736243,0.0396584440227704
BGC0002988,Streptomyces sp. FXY-T5,PKS,45,0.8740037950664137,0.04629981024667932,0.029791271347248578
BGC0000123,Streptomyces sp. HK803,PKS,28,0.6512333965844402,0.04629981024667931,0.11859582542694497
BGC0001920,Streptomyces sp.,RiPP,14,0.24326375711574955,0.04629981024667931,0.33149905123339657
BGC0000418,Amycolatopsis lurida,NRPS,39,0.9087286527514231,0.045540796963946875,0.003605313092979127
BGC0000554,Streptomyces filamentosus NRRL 15998,RiPP,5,0.5734345351043644,0.04554079696394687,0.827134724857685
BGC0000532,Streptococcus mutans,RiPP,2,0.05464895635673624,0.045351043643263755,0.8853889943074004
BGC0002101,Streptomyces sp. CMB-0406 CBM-0406,PKS,21,0.947438330170778,0.045351043643263755,0.03795066413662239
BGC0000497,Streptococcus ratti,RiPP,8,0.07666034155597723,0.044781783681214424,0.5108159392789374
BGC0000533,Streptococcus mutans,RiPP,8,0.014421252371916509,0.04345351043643264,0.3442125237191651
BGC0000547,Streptococcus salivarius,RiPP,11,0.5392789373814042,0.04326375711574952,0.7218216318785579
BGC0000504,Plasmid pAD1,RiPP,5,0.11954459203036052,0.043074003795066415,0.5734345351043644
BGC0000097,Streptomyces sp. MP39-85,PKS,24,0.8973434535104364,0.043074003795066415,0.0381404174573055
BGC0002890,Pseudomonas entomophila 4A7,NRPS,4,0.4026565464895636,0.04269449715370019,0.5939278937381405
BGC0000117,Streptomyces avermitilis,PKS,18,0.8432637571157495,0.04193548387096774,0.037760910815939276
BGC0000527,Bacillus sp. HIL-Y85/54728,RiPP,10,0.020872865275142316,0.04155597722960151,0.6075901328273245
BGC0001460,Amycolatopsis decaplanina DSM 44594,NRPS,36,0.8106261859582543,0.04098671726755218,0.0018975332068311196
BGC0000555,Staphylococcus aureus,RiPP,10,0.19620493358633775,0.04041745730550285,0.6664136622390893
BGC0002110,Streptomyces rimosus subsp. rimosus WC-3908,RiPP,8,0.09772296015180265,0.04003795066413662,0.8265654648956356
BGC0001640,Kocuria rosea,RiPP,9,0.0666034155597723,0.04003795066413662,0.8206831119544592
BGC0000530,Streptococcus mutans N66,RiPP,9,0.4426944971537002,0.038899430740037946,0.3656546489563567
BGC0002752,Pseudomonas prosekii LMG 26867,NRPS,8,0.3870967741935484,0.03851992409867173,0.127134724857685
BGC0002197,Penicillium crustosum,hybrid,8,0.5079696394686907,0.03851992409867173,0.06470588235294117
BGC0001132,Xenorhabdus nematophila ATCC 19061,NRPS,1,0.3607210626185958,0.038330170777988615,0.7370018975332069
BGC0003028,Penicillium crustosum PRB-2,hybrid,8,0.5075901328273245,0.0381404174573055,0.06432637571157496
BGC0000514,Staphylococcus gallinarum,RiPP,11,0.028842504743833017,0.03795066413662239,0.40208728652751424
BGC0003170,Paenibacillus polymyxa M1,NRPS,5,0.2307400379506641,0.03738140417457305,0.022011385199240986
BGC0001707,Streptomyces sp.,RiPP,23,0.2362428842504744,0.037191650853889945,0.5878557874762809
BGC0001407,Bacillus cereus SJ1,RiPP,11,0.6595825426944972,0.036053130929791274,0.6652751423149905
BGC0000557,Streptococcus pyogenes,RiPP,10,0.0058823529411764705,0.036053130929791274,0.4132827324478178
BGC0002768,Pseudomonas fuscovaginae UPB0736,NRPS,15,0.5787476280834914,0.03567362428842505,0.10056925996204934
BGC0000615,Nocardiopsis sp. TFS65-07,RiPP,24,0.1349146110056926,0.03567362428842505,0.8368121442125237
BGC0000411,Pseudomonas putida,NRPS,8,0.3935483870967742,0.03567362428842505,0.21024667931688806
BGC0003097,Rothia   dentocariosa  ATCC 17931,RiPP,38,0.7375711574952561,0.035483870967741936,0.8392789373814042
BGC0003050,Streptomyces sp. ADI96-02 ,RiPP,5,0.08311195445920302,0.03548387096774193,0.7734345351043643
BGC0000498,Streptococcus equinus,RiPP,15,0.09867172675521822,0.03529411764705882,0.4111954459203036
BGC0001472,Streptomyces bernensis,RiPP,10,0.0037950664136622387,0.03529411764705882,0.6345351043643264
BGC0000610,Streptomyces actuosus,RiPP,26,0.17476280834914612,0.03510436432637571,0.6612903225806452
BGC0002355,Streptomyces neyagawaensis,PKS,9,0.9385199240986717,0.0349146110056926,0.10607210626185959
BGC0003169,Paenibacillus polymyxa PKB1,NRPS,6,0.22960151802656548,0.03396584440227704,0.050664136622390894
BGC0000561,Streptococcus thermophilus,RiPP,20,0.9893738140417457,0.03377609108159393,0.39905123339658444
BGC0003019,Asticcacaulis benevestitus DSM 16100,RiPP,8,0.10265654648956357,0.0333965844402277,0.8510436432637571
BGC0000959,Aspergillus nidulans FGSC A4,hybrid,9,0.6409867172675522,0.0333965844402277,0.10872865275142315
BGC0000526,Streptococcus macedonicus,RiPP,14,0.07552182163187857,0.0333965844402277,0.34535104364326374
BGC0001210,Bacillus pseudomycoides DSM 12442,RiPP,6,0.4278937381404174,0.03282732447817836,0.684819734345351
BGC0001153,Paenibacillus polymyxa,NRPS,5,0.23377609108159392,0.03263757115749526,0.04193548387096774
BGC0000105,Streptomyces nanchangensis,PKS,33,0.8089184060721062,0.031878557874762806,0.020683111954459203
BGC0000549,Streptococcus salivarius,RiPP,13,0.7011385199240987,0.031119544592030358,0.24383301707779886
BGC0000565,Streptomyces sp. TP-A0584,RiPP,16,0.056546489563567365,0.030740037950664136,0.586527514231499
BGC0002500,Streptomyces pactum,PKS,16,0.6576850094876661,0.03036053130929791,0.07381404174573056
BGC0002053,Streptomyces sp.,RiPP,4,0.014041745730550285,0.029791271347248578,0.6294117647058823
BGC0002548,Pseudomonas sp.,NRPS,8,0.6163187855787476,0.029791271347248578,0.09639468690702087
BGC0002948,Streptomyces sp. 211726,PKS,23,0.8172675521821632,0.029411764705882353,0.1330170777988615
BGC0001523,Streptomyces sp. 211726,PKS,23,0.8165085388994308,0.029411764705882353,0.1330170777988615
BGC0002307,Streptomyces humidus,RiPP,14,0.22637571157495257,0.02922201138519924,0.4502846299810247
BGC0000520,Lactococcus lactis,RiPP,6,0.1952561669829222,0.028842504743833014,0.8229601518026566
BGC0001322,Solanum lycopersicum,terpene,15,0.9834914611005692,0.028462998102466792,0.8631878557874764
BGC0000986,Stigmatella aurantiaca DW4/3-1,hybrid,17,0.9259962049335864,0.02808349146110057,0.5007590132827324
BGC0001473,Micromonospora arborensis,RiPP,21,0.3912713472485769,0.027893738140417457,0.5421252371916508
BGC0001324,Solanum pimpinellifolium,terpene,14,0.9842504743833017,0.027893738140417457,0.8692599620493359
BGC0002559,Streptomyces hygroscopicus,PKS,29,0.8318785578747627,0.027703984819734344,0.0316888045540797
BGC0001618,Staphylococcus hyicus,RiPP,8,0.022011385199240986,0.02732447817836812,0.5087286527514232
BGC0000507,Staphylococcus epidermidis,RiPP,7,0.18519924098671725,0.02732447817836812,0.7426944971537002
BGC0001155,Planobispora rosea,RiPP,17,0.08178368121442126,0.02732447817836812,0.42428842504743836
BGC0002015,Streptomyces sp. ZS0098,RiPP,14,0.18368121442125238,0.0269449715370019,0.41859582542694496
BGC0002835,Streptomyces S. leeuwenhoekii Streptomyces leeuwenhoekii DSM42122,RiPP,12,0.2239089184060721,0.02637571157495256,0.44003795066413665
BGC0001200,Streptomyces sp. NBRC 109706,PKS,21,0.5582542694497153,0.025806451612903226,0.18064516129032257
BGC0001146,Streptomyces sp. NRRL WC-3908,RiPP,7,0.35806451612903223,0.025806451612903226,0.6984819734345351
BGC0002661,Streptomyces tasikensis,NRPS,16,0.371157495256167,0.025426944971537004,0.33282732447817837
BGC0002239,Acremonium sp.,hybrid,10,0.4952561669829222,0.02428842504743833,0.12239089184060721
BGC0000545,[Ruminococcus] gnavus E1,RiPP,14,0.08159392789373814,0.023908918406072108,0.8210626185958254
BGC0000605,Streptomyces sp. ATCC 55365,RiPP,13,0.45920303605313095,0.023719165085388995,0.5229601518026565
BGC0001655,Nocardiopsis alba DSM 43377,RiPP,7,0.12751423149905122,0.02333965844402277,0.7685009487666035
BGC0000534,Streptococcus mutans,RiPP,7,0.020872865275142316,0.023149905123339656,0.8265654648956358
BGC0002363,Streptomyces sp.,RiPP,18,0.2153700189753321,0.023149905123339656,0.4960151802656546
BGC0001788,Streptococcus suis,RiPP,10,0.15977229601518028,0.022960151802656547,0.36280834914611004
BGC0001842,Pseudomonas fluorescens Pf0-1,NRPS,7,0.4049335863377609,0.021821631878557873,0.05920303605313093
BGC0002521,Pseudomonas putida,NRPS,9,0.38595825426944974,0.02163187855787476,0.16110056925996205
BGC0000990,Sorangium cellulosum,hybrid,24,0.6853889943074003,0.02125237191650854,0.2635673624288425
BGC0000548,Streptococcus salivarius,RiPP,8,0.022960151802656547,0.020683111954459203,0.4269449715370019
BGC0000521,Lactococcus lactis subsp. lactis,RiPP,10,0.07495256166982922,0.02049335863377609,0.5461100569259962
BGC0000500,Carnobacterium maltaromaticum,RiPP,7,0.08007590132827325,0.02049335863377609,0.522011385199241
BGC0001321,Solanum habrochaites,terpene,14,0.967931688804554,0.019734345351043642,0.8679316888045541
BGC0000550,Streptococcus salivarius,RiPP,5,0.3263757115749526,0.019544592030360533,0.928842504743833
BGC0000535,Lactococcus lactis subsp. lactis,RiPP,11,0.025616698292220116,0.019165085388994307,0.3047438330170778
