rank,bgc_id,organism,biosynth_class,novelty,knn_mean_dist,nearest_dist,nearest_mibig,neighbor_class,compounds,n_genes
2403,BGC0000525,Bacillus licheniformis,RiPP,0.1307497283592901,0.04415433313697577,0.008238702081143856,BGC0001948,other,lichenicidin VK21 A1;lichenicidin VK21 A2,3
2404,BGC0001994,Streptomyces cattleya NRRL 8057 = DSM 46488,other,0.13020644693951466,0.04897551909089089,0.034197621047496796,BGC0001555,RiPP,β-ethynylserine,6
2405,BGC0002681,Francisella tularensis subsp. tularensis SCHU S4,other,0.13020644693951466,0.0498353086411953,0.041921958327293396,BGC0002132,RiPP,rhizoferrin,7
2406,BGC0001887,Bacillus thuringiensis serovar huazhongensis BGSC 4BD1,RiPP,0.12966316551973922,0.04583752378821373,0.0270906463265419,BGC0001684,other,huazacin,3
2407,BGC0001604,Fusarium fujikuroi,terpene,0.12966316551973922,0.04837085902690887,0.04398671165108681,BGC0001659,terpene,gibberellin,7
2408,BGC0001948,Streptomyces sp.,other,0.12911988409996378,0.043732928298413756,0.008238702081143856,BGC0000525,RiPP,naseseazine C;C3-aryl pyrroloindolines,3
2409,BGC0000589,Escherichia coli Nissle 1917,RiPP,0.12767113364722926,0.047990720719099045,0.044468168169260025,BGC0000569,RiPP,microcin M,11
2410,BGC0002132,Methylosinus sp. LW4,RiPP,0.12749003984063745,0.04458772614598274,0.037851907312870026,BGC0000908,other,group 1 methanobactin,8
2411,BGC0000673,Aspergillus nidulans FGSC A4,terpene,0.12749003984063745,0.04649137556552887,0.04113287478685379,BGC0001475,terpene,"pimara-8(14),15-diene",3
2412,BGC0001555,Escherichia coli chi7122,RiPP,0.12712785222745382,0.04272490367293358,0.030140470713377,BGC0001887,RiPP,colicin V,4
2413,BGC0000635,Paracoccus sp. N81106,terpene,0.12712785222745382,0.04576687291264534,0.025584373623132706,BGC0000642,terpene,carotenoid,8
2414,BGC0002635,Actinokineospora diospyrosa,RiPP,0.12712785222745382,0.04194075167179108,0.02655746601521969,BGC0000500,RiPP,daspyromycin A;daspyromycin B,6
2415,BGC0000576,Rubrivivax gelatinosus IL144,RiPP,0.1267656646142702,0.04479114636778832,0.03674439340829849,BGC0001475,terpene,rubrivinodin,5
2416,BGC0001774,Streptomyces fimbriatus,other,0.1267656646142702,0.03962034024298191,0.02361503429710865,BGC0001947,other,spicamycin,18
2417,BGC0001809,Bacillus thuringiensis serovar chinensis CT-43,other,0.12622238319449475,0.04309032894670963,0.028421295806765556,BGC0002306,RiPP,trans-aconitic acid,2
2418,BGC0003159,Colletotrichum gloeosporioides ,terpene,0.12423035132198479,0.03649236727505922,0.012861407361924648,BGC0001181,terpene,Colleterpenol ,1
2419,BGC0000592,Microcystis aeruginosa NIES-298,RiPP,0.12404925751539297,0.04234051406383514,0.03269170969724655,BGC0000858,other,microviridin B,5
2420,BGC0000764,Lactococcus lactis,other,0.12350597609561753,0.03894418366253376,0.030116384848952293,BGC0000715,other,exopolysaccharide,17
2421,BGC0000735,Pasteurella multocida,other,0.12223831944947483,0.04136506915092468,0.0370086245238781,BGC0000813,other,capsular polysaccharide,15
2422,BGC0000480,Nostoc spongiaeforme var. tenue str. Carmeli,RiPP,0.12205722564288302,0.03952616862952709,0.028771767392754555,BGC0002445,terpene,tenuecyclamide A;tenuecyclamide C,7
2423,BGC0003050,Streptomyces sp. ADI96-02 ,RiPP,0.12115175660992394,0.03792044967412948,0.01903146505355835,BGC0002645,other,LanII-2D,5
2424,BGC0001155,Planobispora rosea,RiPP,0.12078956899674032,0.03816519230604172,0.027775902301073074,BGC0001774,other,GE2270,17
2425,BGC0000545,[Ruminococcus] gnavus E1,RiPP,0.1206084751901485,0.03908224888145924,0.024061517789959908,BGC0000526,RiPP,ruminococcin A,14
2426,BGC0000572,Burkholderia thailandensis E444,RiPP,0.12024628757696487,0.03697958141565323,0.03190821409225464,BGC0000858,other,capistruin,4
2427,BGC0000908,Streptomyces avermitilis,other,0.11988409996378124,0.03847932852804661,0.022112799808382988,BGC0000489,RiPP,melanin,7
2428,BGC0002622,Oryza sativa Japonica Group,other,0.11970300615718943,0.03764469660818577,0.024666093289852142,BGC0001995,terpene,hydroxycinnamoylputrescine,3
2429,BGC0000587,Escherichia coli,RiPP,0.11952191235059761,0.03793366849422455,0.019620992243289948,BGC0000586,RiPP,microcin H47,15
2430,BGC0000489,Enterococcus faecalis,RiPP,0.11915972473741399,0.03796134181320667,0.022112799808382988,BGC0000908,other,enterocin AS-48,8
2431,BGC0000586,Klebsiella pneumoniae RYC492,RiPP,0.11915972473741399,0.034657199308276175,0.019620992243289948,BGC0000587,RiPP,microcin E492,16
2432,BGC0001082,Penicillium paxilli,terpene,0.11897863093082217,0.03275488987565041,0.01186058297753334,BGC0000477,RiPP,"Paxilline;21,22-diprenylated paxilline",8
2433,BGC0000858,Methylobacter marinus,other,0.11879753712423036,0.03662794828414917,0.03190821409225464,BGC0000572,RiPP,ectoine,4
2434,BGC0000500,Carnobacterium maltaromaticum,RiPP,0.11861644331763854,0.035789426416158676,0.02655746601521969,BGC0002635,RiPP,carnolysin A1;carnolysin A2,7
2435,BGC0000944,Staphylococcus aureus subsp. aureus NCTC 8325,other,0.11843534951104673,0.03451694585382938,0.015545738860964775,BGC0001475,terpene,staphyloferrin A,4
2436,BGC0001388,Lactobacillus gasseri,RiPP,0.11734878667149584,0.036538315564394,0.031738679856061935,BGC0002447,RiPP,gassericin E,9
2437,BGC0000558,Bacillus subtilis subsp. subtilis str. 168,RiPP,0.11698659905831221,0.03127802447415888,0.0027826831210404634,BGC0002306,RiPP,sublancin 168,3
2438,BGC0000477,uncultured Prochloron sp. 06037A,RiPP,0.1168055052517204,0.02905035177245736,0.007205466274172068,BGC0000497,RiPP,patellin 2;patellin 3,8
2439,BGC0000499,Butyrivibrio fibrisolvens,RiPP,0.11662441144512858,0.037176497653126715,0.027824310585856438,BGC0000919,other,butyrivibriocin OR79,6
2440,BGC0002306,Paenibacillus polymyxa ATCC 842,RiPP,0.11662441144512858,0.03121144943870604,0.0027826831210404634,BGC0000558,RiPP,freyrasin,3
2441,BGC0000916,Staphylococcus carnosus,other,0.11626222383194496,0.035848776996135714,0.027312489226460457,BGC0000586,RiPP,molybdenum cofactor,17
2442,BGC0000919,Pseudomonas syringae,other,0.11608113002535314,0.03589488826692104,0.027824310585856438,BGC0000499,RiPP,phaseolotoxin,6
2443,BGC0000526,Streptococcus macedonicus,RiPP,0.11535675479898588,0.03639802597463131,0.024061517789959908,BGC0000545,RiPP,macedocin,14
2444,BGC0000469,Streptomyces sp. BC16019,RiPP,0.11535675479898587,0.03261741735041142,0.027690228074789047,BGC0000763,other,bottromycin A2,13
2445,BGC0002645,Pseudomonas aeruginosa PAO1,other,0.11535675479898587,0.03424661085009575,0.01903146505355835,BGC0003050,RiPP,fluopsin C,5
2446,BGC0000521,Lactococcus lactis subsp. lactis,RiPP,0.11517566099239407,0.03728061020374298,0.03641824051737785,BGC0000537,RiPP,lacticin 481,10
2447,BGC0000497,Streptococcus ratti,RiPP,0.11481347337921044,0.028641528356820344,0.007205466274172068,BGC0000477,RiPP,BHT-Aα;BHT-Aβ,8
2448,BGC0001837,Leptolyngbya sp. PCC 7375,PKS,0.11372691053965954,0.034226082265377045,0.025487661361694336,BGC0001767,NRPS,leptolyngbyalide A;leptolyngbyalide B;leptolyngbyalide C,27
2449,BGC0001475,Aspergillus terreus NIH2624,terpene,0.11264034770010865,0.03153358101844787,0.015545738860964775,BGC0000944,other,aspterric acid,4
2450,BGC0002311,Cutibacterium acnes KPA171202,RiPP,0.11264034770010865,0.03361580781638622,0.02708294801414013,BGC0001475,terpene,cutimycin,4
2451,BGC0000830,uncultured bacterium,other,0.11264034770010865,0.03249606192111969,0.01880374737083912,BGC0001989,other,violacein,4
2452,BGC0002312,Burkholderia ubonensis,RiPP,0.11245925389351684,0.03257364705204964,0.0212053544819355,BGC0002825,RiPP,ubonodin,4
2453,BGC0000588,Escherichia coli,RiPP,0.11245925389351684,0.03171362355351448,0.02195841819047928,BGC0000569,RiPP,microcin L,11
2454,BGC0000559,Bacillus subtilis subsp. spizizenii ATCC 6633,RiPP,0.11155378486055777,0.03022763319313526,0.013252077624201775,BGC0000800,other,subtilin,13
2455,BGC0002968,Micromonospora  sp. L5,RiPP,0.11155378486055777,0.03419742695987225,0.028210537508130074,BGC0001223,other,Triceptide (MscB) note: structure show here was a trypsin digested fragment,5
2456,BGC0001181,Streptomyces coelicolor A3(2),terpene,0.11119159724737414,0.02689453084021807,0.010293090716004372,BGC0003158,terpene,geosmin,1
2457,BGC0002580,Lactococcus cremoris,RiPP,0.11028612821441507,0.03076670356094837,0.021480116993188858,BGC0000491,RiPP,lactococcin MN,4
2458,BGC0002659,Halomonas anticariensis FP35 = DSM 16096,RiPP,0.11028612821441507,0.03074834607541561,0.021878452971577644,BGC0002900,RiPP,TvgA-RiPP,5
2459,BGC0002489,Pseudomonas aeruginosa PAO1,other,0.11010503440782325,0.03238866552710533,0.026635494083166122,BGC0002312,RiPP,pseudopaline,4
2460,BGC0000846,Pseudomonas syringae,other,0.10901847156827237,0.03266484998166561,0.027835683897137642,BGC0000855,other,tabtoxin,22
2461,BGC0000618,Enterococcus faecium DO,RiPP,0.10829409634190511,0.03200316242873669,0.025139333680272102,BGC0002580,RiPP,enterocin A,3
2462,BGC0001683,Bacillus sp. 2_A_57_CT2,other,0.10793190872872148,0.030178618803620338,0.020627791061997414,BGC0000751,other,N-acyl serinol,4
2463,BGC0001539,Streptomyces cattleya NRRL 8057 = DSM 46488,RiPP,0.10756972111553785,0.029050930961966516,0.015896840021014214,BGC0001507,RiPP,cattlecin,4
2464,BGC0003024,Aspergillus fumigatus Af293,NRPS,0.10684534588917058,0.026191063225269318,0.01125416625291109,BGC0000532,RiPP,fumicicolin A,1
2465,BGC0000749,Escherichia coli,other,0.10666425208257878,0.031344419345259666,0.027689192444086075,BGC0002530,NRPS,capsular polysaccharide,3
2466,BGC0001640,Kocuria rosea,RiPP,0.10557768924302789,0.03041806407272816,0.027858519926667213,BGC0000844,other,kocurin,9
2467,BGC0002320,Penicillium rubens Wisconsin 54-1255,terpene,0.10557768924302789,0.029530494287610055,0.020791087299585342,BGC0003157,terpene,conidiogenone,2
2468,BGC0000803,Lactobacillus rhamnosus GG,other,0.10521550162984426,0.027147674933075905,0.01695731282234192,BGC0000906,other,GG exopolysaccharide,16
2469,BGC0000569,Bacillus velezensis FZB42,RiPP,0.10521550162984425,0.0269294586032629,0.011868573725223541,BGC0001847,other,plantazolicin,12
2470,BGC0001239,Aspergillus nidulans,other,0.10503440782325245,0.029948626086115836,0.027110623195767403,BGC0001989,other,biotin,3
2471,BGC0001685,Raoultella ornithinolytica 10-5246,other,0.10503440782325243,0.031182979047298432,0.025826849043369293,BGC0001456,terpene,N-acyloxyacyl lysine,2
2472,BGC0001995,Aspergillus oryzae RIB40,terpene,0.10467222021006882,0.027937590330839156,0.0077748969197273254,BGC0000468,RiPP,heptelidic acid,11
2473,BGC0003158,Macrophomina phaseolina MS6,terpene,0.10412893879029336,0.02345844153314829,0.010293090716004372,BGC0001181,terpene,Macrophomene,1
2474,BGC0002195,Aspergillus oryzae RIB40,other,0.10358565737051793,0.0272312106564641,0.0114380968734622,BGC0003024,NRPS,kojic acid,3
2475,BGC0000784,Pseudomonas aeruginosa,other,0.10286128214415066,0.030307429283857344,0.027934154495596886,BGC0002901,RiPP,O-antigen,18
2476,BGC0000715,Streptomyces spectabilis,other,0.10231800072437522,0.028320259228348733,0.018524160608649254,BGC0000803,other,actinospectacin,17
2477,BGC0000622,Bacillus megaterium,RiPP,0.1021369069177834,0.030703578144311905,0.02671315148472786,BGC0001222,RiPP,megacin,8
2478,BGC0000584,Escherichia coli,RiPP,0.1021369069177834,0.02893863134086132,0.024507582187652588,BGC0001539,RiPP,colicin V,5
2479,BGC0000468,Streptomyces bottropensis DSM40262,RiPP,0.10195581311119159,0.02733784057199955,0.0077748969197273254,BGC0001995,terpene,bottromycin A2,13
2480,BGC0002447,Bacillus cereus,RiPP,0.10195581311119159,0.030381220579147338,0.02840474620461464,BGC0000793,other,cerecyclin,10
2481,BGC0000646,uncultured bacterium,terpene,0.10177471930459978,0.028926411643624306,0.02105044014751911,BGC0000650,terpene,β-carotein,6
2482,BGC0003157,Talaromyces verruculosus TS63-9,terpene,0.10141253169141615,0.024701532162725925,0.01172634307295084,BGC0003158,terpene,Talaropentaene,1
2483,BGC0000571,Paraburkholderia rhizoxinica HKI 454,RiPP,0.10105034407823252,0.029486151412129402,0.02706252783536911,BGC0000508,RiPP,burhizin,4
2484,BGC0000906,Heliophilum fasciatum,other,0.1008692502716407,0.023892955854535103,0.01695731282234192,BGC0000803,other,heme D1,16
2485,BGC0001639,Klebsiella pneumoniae,RiPP,0.10068815646504889,0.024775349535048008,0.011838606558740139,BGC0001176,RiPP,klebsidin,5
2486,BGC0000591,Alteromonas sp. B-10-31,RiPP,0.10050706265845707,0.024510628543794155,0.013378366827964783,BGC0000912,other,marinostatin,7
2487,BGC0001701,Blautia obeum,RiPP,0.10014487504527345,0.026054234243929386,0.012227422557771206,BGC0000758,other,nisin O,15
2488,BGC0000800,Xanthomonas campestris,other,0.09996378123868163,0.026961228251457213,0.013252077624201775,BGC0000559,RiPP,xanthan,13
2489,BGC0003043,Pseudomonas ogarae ,RiPP,0.09978268743208982,0.027801408246159554,0.02431488409638405,BGC0002736,terpene,LanII-23,2
2490,BGC0002900,Enterococcus faecalis ATCC 6055,RiPP,0.0983339369793553,0.022893262095749378,0.013619865290820599,BGC0001176,RiPP,Glk-2,5
2491,BGC0000565,Streptomyces sp. TP-A0584,RiPP,0.09779065555957986,0.0252806955948472,0.01545886229723692,BGC0000773,other,goadsporin,16
2492,BGC0001632,Microcystis aeruginosa NIES-88,RiPP,0.09760956175298804,0.028999727591872214,0.028951261192560196,BGC0000745,other,kawaguchipeptin A,6
2493,BGC0001222,Lactobacillus acidophilus,RiPP,0.09724737413980442,0.02868586257100105,0.02671315148472786,BGC0000622,RiPP,acidocin B,7
2494,BGC0001176,Streptomonospora alba,RiPP,0.09652299891343716,0.022165407612919807,0.011838606558740139,BGC0001639,RiPP,streptomonomicin,5
2495,BGC0002990,Streptomyces morookaensis NRRL B-12429,RiPP,0.09525534226729446,0.026036523282527924,0.023096609860658646,BGC0001507,RiPP,unnamed product,4
2496,BGC0000685,Alternaria brassicicola ATCC 96836,terpene,0.09507424846070264,0.024948157742619513,0.011611245572566986,BGC0000687,terpene,brassicicene C,9
2497,BGC0000486,Butyrivibrio fibrisolvens,RiPP,0.09416877942774357,0.022300774976611138,0.008471091277897358,BGC0000742,other,butyrivibriocin AR10,5
2498,BGC0000532,Streptococcus mutans,RiPP,0.09380659181455994,0.022764661721885203,0.01125416625291109,BGC0003024,NRPS,mutacin II,2
2499,BGC0000491,Lactobacillus gasseri,RiPP,0.09362549800796813,0.02436557300388813,0.019097113981842995,BGC0000917,other,gassericin A,7
2500,BGC0002901,Dellaglioa algida CMTALT10,RiPP,0.09344440420137631,0.02689651697874069,0.024574730545282364,BGC0001889,RiPP,Glk-3,5
2501,BGC0001659,Fusarium equiseti,terpene,0.09272002897500906,0.020464074425399305,0.008090479299426079,BGC0001499,other,mangicol A,6
2502,BGC0000642,Enterobacteriaceae bacterium DC413,terpene,0.09272002897500906,0.025870123505592348,0.024432295933365822,BGC0000641,terpene,carotenoid,7
2503,BGC0000773,Escherichia coli,other,0.09235784136182543,0.023343986831605434,0.01545886229723692,BGC0000565,RiPP,lipopolysaccharide,16
2504,BGC0001989,Kluyveromyces lactis,other,0.09235784136182543,0.024522169306874276,0.01880374737083912,BGC0000830,other,pulcherrimin,4
2505,BGC0001847,Pectobacterium carotovorum,other,0.09217674755523361,0.023427892476320267,0.011868573725223541,BGC0000569,RiPP,1-carbapen-2-em-3-carboxylic acid,12
2506,BGC0002825,Nocardia terpenica IFM 0406,RiPP,0.0919956537486418,0.025283753499388696,0.0212053544819355,BGC0002312,RiPP,nocapeptin A,6
2507,BGC0000505,Enterococcus faecalis,RiPP,0.0907279971024991,0.02564259134232998,0.023122046142816544,BGC0000478,RiPP,enterocin W α;enterocin W β,2
2508,BGC0000946,Vibrio parahaemolyticus,other,0.09036580948931547,0.022875349130481483,0.006449374835938215,BGC0000753,other,vibrioferrin,5
2509,BGC0001889,Thermobifida fusca YX,RiPP,0.08982252806954003,0.02394878603518009,0.016042064875364304,BGC0001507,RiPP,fusilassin,5
2510,BGC0000751,Actinobacillus pleuropneumoniae,other,0.08964143426294821,0.0242982167750597,0.020627791061997414,BGC0001683,other,capsular polysaccharide,4
2511,BGC0001223,uncultured bacterium,other,0.08964143426294821,0.018974341452121735,0.010653193108737469,BGC0001659,terpene,hydroxysporine,6
2512,BGC0000763,Pantoea stewartii subsp. stewartii DC283,other,0.08927924664976458,0.01969924899749458,0.003039686707779765,BGC0000813,other,stewartan,14
2513,BGC0001478,Streptomyces sp. ID38640,other,0.08909815284317277,0.022494485974311827,0.008227726444602013,BGC0000924,other,desferrioxamine E,4
2514,BGC0000924,Pseudomonas chlororaphis,other,0.08891705903658095,0.02268294207751751,0.008227726444602013,BGC0001478,other,pyrrolnitrin,4
2515,BGC0000947,Vibrio alginolyticus,other,0.08873596522998914,0.021375796385109426,0.01145890075713396,BGC0000904,other,vibrioferrin,11
2516,BGC0000813,Nonomuraea longicatena,other,0.08837377761680551,0.019662038376554846,0.003039686707779765,BGC0000763,other,K-252a,14
2517,BGC0002345,Pseudomonas fluorescens,other,0.08801159000362188,0.024721961840987204,0.022126024588942528,BGC0001757,other,hydrogen cyanide,3
2518,BGC0000790,Escherichia coli,other,0.08801159000362188,0.02343437112867832,0.017535844817757607,BGC0001847,other,O-antigen,12
2519,BGC0002610,Aspergillus stellatus,terpene,0.08783049619703007,0.01907505076378584,0.00830408837646246,BGC0002723,terpene,stellatic acid,2
2520,BGC0002723,Jatropha curcas,terpene,0.08764940239043825,0.017316566966474056,0.0053964583203196526,BGC0000945,other,casbene,2
2521,BGC0000280,Pseudomonas fluorescens,PKS,0.08764940239043825,0.025258404761552812,0.02396474778652191,BGC0000534,RiPP,"2,4-diacetylphloroglucinol",6
2522,BGC0001757,Xenorhabdus nematophila ATCC 19061,other,0.08674393335747918,0.023656288906931878,0.022126024588942528,BGC0002345,other,rhabduscin,3
2523,BGC0001535,Streptomyces filamentosus,other,0.08656283955088737,0.02135025942698121,0.004220707807689905,BGC0001238,other,branched-chain fatty acids,3
2524,BGC0001507,Streptomyces olindensis,RiPP,0.08620065193770374,0.02189321368932724,0.015896840021014214,BGC0001539,RiPP,anantin C,4
2525,BGC0000753,Actinobacillus pleuropneumoniae,other,0.0856573705179283,0.02075636563822627,0.006449374835938215,BGC0000946,other,capsular polysaccharide,5
2526,BGC0000844,Streptomyces clavuligerus,other,0.08547627671133648,0.023828677833080292,0.01629531756043434,BGC0000527,RiPP,clavulanic acid,10
2527,BGC0000945,Vibrio cholerae O1 biovar El Tor str. N16961,other,0.08547627671133648,0.01811599973589182,0.0053964583203196526,BGC0002723,terpene,vibriobactin,3
2528,BGC0002736,Aspergillus terreus NIH2624,terpene,0.08529518290474467,0.0180726470425725,0.010225466452538967,BGC0002723,terpene,preaspterpenacid I,2
2529,BGC0000650,Algoriphagus sp. KK10202C,terpene,0.08493299529156104,0.023057564347982406,0.01676967181265354,BGC0000778,other,carotenoid,7
2530,BGC0001238,Aspergillus nidulans,other,0.08475190148496921,0.021190829668194057,0.004220707807689905,BGC0001535,other,biotin,3
2531,BGC0000781,Pseudomonas aeruginosa,other,0.0843897138717856,0.019553867541253565,0.010044721886515617,BGC0000813,other,O-antigen,14
2532,BGC0000912,Streptomyces griseus subsp. griseus NBRC 13350,other,0.08420862006519378,0.018083268823102117,0.001316266367211938,BGC0000911,other,melanin,2
2533,BGC0000478,uncultured Prochloron sp.,RiPP,0.08420862006519378,0.023458940163254737,0.018132615834474564,BGC0002750,RiPP,patellin 6;trunkamide,1
2534,BGC0001217,Streptomyces qinglanensis,other,0.08275986961245926,0.022966589033603668,0.020794300362467766,BGC0000593,RiPP,PreQ0 Base,3
2535,BGC0000281,Pseudomonas fluorescens,PKS,0.08275986961245926,0.018201503623276948,0.007542409468442202,BGC0000602,RiPP,"2,4-diacetylphloroglucinol",8
